AvgSpotLen	BioSample	ENA_FIRST_PUBLIC	Experiment	InsertSize	Library_Name	LoadDate	MBases	MBytes	ReleaseDate	Run	SRA_Sample	Sample_Name	collection_date	geographic_location_country_and_or_sea	lat_lon	sex	tissue_type	Assay_Type	BioProject	Center_Name	Consent	DATASTORE_filetype	DATASTORE_provider	ENA_LAST_UPDATE	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	SRA_Study
202	SAMEA2338575	2014-01-10	ERX373847	300	NG-6005_STD.BS14	2014-02-25	3573	2722	2014-03-03	ERR407486	ERS391917	BS14	May 2010	Germany	54.283867,9.948808	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338595	2014-01-10	ERX373848	300	NG-6005_STD.BS15	2014-02-24	3959	2601	2014-03-02	ERR407487	ERS391864	BS15	May 2010	Germany	54.263617,10.040131	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338565	2014-01-10	ERX373849	300	NG-6005_STD.BS16	2014-02-24	4339	2842	2014-03-02	ERR407488	ERS391918	BS16	May 2010	Germany	54.283867,9.948808	Male	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338584	2014-01-10	ERX373850	300	NG-6005_STD.BS17	2014-02-24	3701	2297	2014-03-02	ERR407489	ERS391865	BS17	May 2010	Germany	54.263617,10.040131	Male	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338584	2014-01-10	ERX373851	300	NG-6005_STD.BS17	2014-02-24	2558	1693	2014-03-02	ERR407490	ERS391865	BS17	May 2010	Germany	54.263617,10.040131	Male	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338541	2014-01-10	ERX373852	300	NG-6005_STD.BS18	2014-02-24	4346	2881	2014-03-02	ERR407491	ERS391919	BS18	May 2010	Germany	54.283867,9.948808	Male	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338539	2014-01-10	ERX373853	300	NG-6005_STD.BS19	2014-02-24	3892	2484	2014-03-02	ERR407492	ERS391866	BS19	May 2010	Germany	54.263617,10.040131	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338587	2014-01-10	ERX373854	300	NG-6005_STD.BS1	2014-02-24	4616	3502	2014-03-02	ERR407493	ERS391881	BS1	May 2010	Germany	54.204189,10.561639	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338592	2014-01-10	ERX373855	300	NG-6005_STD.BS20	2014-02-24	3616	2316	2014-03-02	ERR407494	ERS391920	BS20	May 2010	Germany	54.283867,9.948808	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338560	2014-01-10	ERX373856	300	NG-6005_STD.BS21	2014-02-24	4052	2594	2014-03-02	ERR407495	ERS391867	BS21	May 2010	Germany	54.263617,10.040131	Male	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338549	2014-01-10	ERX373857	300	NG-6005_STD.BS22	2014-02-24	4282	2729	2014-03-02	ERR407496	ERS391921	BS22	May 2010	Germany	54.283867,9.948808	Male	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338581	2014-01-10	ERX373858	300	NG-6005_STD.BS23	2014-02-24	5909	3777	2014-03-02	ERR407497	ERS391868	BS23	May 2010	Germany	54.263617,10.040131	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338567	2014-01-10	ERX373859	300	NG-6005_STD.BS24	2014-02-24	5541	3562	2014-03-02	ERR407498	ERS391922	BS24	May 2010	Germany	54.283867,9.948808	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA1523621	2012-10-01	ERX373860	300	NG-6005_STD.BS25	2014-02-24	4053	2553	2014-03-02	ERR407499	ERS123916	BS25						WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA1523621	2012-10-01	ERX373861	300	NG-6005_STD.BS25	2014-02-24	1912	1195	2014-03-02	ERR407500	ERS123916	BS25						WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA1523618	2012-10-01	ERX373862	300	NG-6005_STD.BS26	2014-02-24	5940	3687	2014-03-02	ERR407501	ERS123917	BS26						WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA1523622	2012-10-01	ERX373863	300	NG-6005_STD.BS27	2014-02-24	4321	2695	2014-03-02	ERR407502	ERS123918	BS27						WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA1523619	2012-10-01	ERX373864	300	NG-6005_STD.BS28	2014-02-24	3924	2450	2014-03-02	ERR407503	ERS123919	BS28						WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA1523623	2012-10-01	ERX373865	300	NG-6005_STD.BS29	2014-02-24	4087	2565	2014-03-02	ERR407504	ERS123920	BS29						WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338598	2014-01-10	ERX373866	300	NG-6005_STD.BS2	2014-02-24	5828	4401	2014-03-02	ERR407505	ERS391869	BS2	May 2010	Germany	54.156003,10.430144	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA1523620	2012-10-01	ERX373867	300	NG-6005_STD.BS30	2014-02-24	4848	3039	2014-03-02	ERR407506	ERS123921	BS30						WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338570	2014-01-10	ERX373868	300	NG-6005_STD.BS31b	2014-02-24	4502	2789	2014-03-02	ERR407507	ERS391887	BS31b	June 2010	USA	61.5691,-149.76	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338583	2014-01-10	ERX373869	300	NG-6005_STD.BS32b	2014-02-24	4617	3031	2014-03-02	ERR407508	ERS391875	BS32b	June 2010	USA	61.5761,-149.77375	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338566	2014-01-10	ERX373870	300	NG-6005_STD.BS33	2014-02-24	4315	2699	2014-03-02	ERR407509	ERS391888	BS33	June 2010	USA	61.5691,-149.76	Male	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338597	2014-01-10	ERX373871	300	NG-6005_STD.BS34b	2014-02-24	3510	2223	2014-03-02	ERR407510	ERS391876	BS34b	June 2010	USA	61.5761,-149.77375	Male	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338550	2014-01-10	ERX373872	300	NG-6005_STD.BS35	2014-02-24	3501	2202	2014-03-02	ERR407511	ERS391889	BS35	June 2010	USA	61.5691,-149.76	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338578	2014-01-10	ERX373873	300	NG-6005_STD.BS36b	2014-02-24	2469	1562	2014-03-02	ERR407512	ERS391877	BS36b	June 2010	USA	61.5761,-149.77375	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338578	2014-01-10	ERX373874	300	NG-6005_STD.BS36b	2014-02-24	2696	1690	2014-03-02	ERR407513	ERS391877	BS36b	June 2010	USA	61.5761,-149.77375	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338590	2014-01-10	ERX373875	300	NG-6005_STD.BS37	2014-02-25	5129	3225	2014-03-03	ERR407514	ERS391890	BS37	June 2010	USA	61.5691,-149.76	Male	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338562	2014-01-10	ERX373876	300	NG-6005_STD.BS38b	2014-02-24	4281	2693	2014-03-02	ERR407515	ERS391878	BS38b	June 2010	USA	61.5761,-149.77375	Male	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338577	2014-01-10	ERX373877	300	NG-6005_STD.BS39	2014-02-24	3770	2379	2014-03-02	ERR407516	ERS391891	BS39	June 2010	USA	61.5691,-149.76	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338569	2014-01-10	ERX373878	300	NG-6005_STD.BS3	2014-02-24	1883	1199	2014-03-02	ERR407517	ERS391882	BS3	May 2010	Germany	54.204189,10.561639	Male	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338569	2014-01-10	ERX373879	300	NG-6005_STD.BS3	2014-02-24	3141	2105	2014-03-02	ERR407518	ERS391882	BS3	May 2010	Germany	54.204189,10.561639	Male	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338544	2014-01-10	ERX373880	300	NG-6005_STD.BS40b	2014-02-24	2282	1433	2014-03-02	ERR407519	ERS391879	BS40b	June 2010	USA	61.5761,-149.77375	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338544	2014-01-10	ERX373881	300	NG-6005_STD.BS40b	2014-02-24	3096	1935	2014-03-02	ERR407520	ERS391879	BS40b	June 2010	USA	61.5761,-149.77375	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338574	2014-01-10	ERX373882	300	NG-6005_STD.BS41	2014-02-24	2059	1291	2014-03-02	ERR407521	ERS391892	BS41	June 2010	USA	61.5691,-149.76	Male	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338574	2014-01-10	ERX373883	300	NG-6005_STD.BS41	2014-02-24	2639	1645	2014-03-02	ERR407522	ERS391892	BS41	June 2010	USA	61.5691,-149.76	Male	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338591	2014-01-10	ERX373884	300	NG-6005_STD.BS42b	2014-02-24	5054	3180	2014-03-03	ERR407523	ERS391880	BS42b	June 2010	USA	61.5761,-149.77375	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338563	2014-01-10	ERX373885	300	NG-6005_STD.BS43	2014-02-24	4307	2701	2014-03-02	ERR407524	ERS391899	BS43	September 2010	Canada	50.602889,-127.252306	Male	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338558	2014-01-10	ERX373886	300	NG-6005_STD.BS44	2014-02-24	3975	2479	2014-03-02	ERR407525	ERS391893	BS44	September 2010	Canada	50.604556,-127.26175	Male	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338554	2014-01-10	ERX373887	300	NG-6005_STD.BS45	2014-02-24	3553	2242	2014-03-02	ERR407526	ERS391900	BS45	September 2010	Canada	50.602889,-127.252306	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338540	2014-01-10	ERX373888	300	NG-6005_STD.BS46	2014-02-24	4930	3069	2014-03-03	ERR407527	ERS391894	BS46	September 2010	Canada	50.604556,-127.26175	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338585	2014-01-10	ERX373889	300	NG-6005_STD.BS47	2014-02-25	5039	3131	2014-03-03	ERR407528	ERS391901	BS47	September 2010	Canada	50.602889,-127.252306	Male	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338571	2014-01-10	ERX373890	300	NG-6005_STD.BS48	2014-02-25	4033	2497	2014-03-03	ERR407529	ERS391895	BS48	September 2010	Canada	50.604556,-127.26175	Male	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338573	2014-01-10	ERX373891	300	NG-6005_STD.BS49	2014-02-25	5025	3379	2014-03-03	ERR407530	ERS391902	BS49	September 2010	Canada	50.602889,-127.252306	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338546	2014-01-10	ERX373892	300	NG-6005_STD.BS4	2014-02-25	4918	3710	2014-03-03	ERR407531	ERS391870	BS4	May 2010	Germany	54.156003,10.430144	Male	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338586	2014-01-10	ERX373893	300	NG-6005_STD.BS50b	2014-02-25	4957	3332	2014-03-03	ERR407532	ERS391896	BS50b	September 2010	Canada	50.604556,-127.26175	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338556	2014-01-10	ERX373894	300	NG-6005_STD.BS51	2014-02-24	2388	1604	2014-03-02	ERR407533	ERS391903	BS51	September 2010	Canada	50.602889,-127.252306	Male	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338556	2014-01-10	ERX373895	300	NG-6005_STD.BS51	2014-02-24	1487	942	2014-03-02	ERR407534	ERS391903	BS51	September 2010	Canada	50.602889,-127.252306	Male	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338547	2014-01-10	ERX373896	300	NG-6005_STD.BS52b	2014-02-25	4653	3102	2014-03-03	ERR407535	ERS391897	BS52b	September 2010	Canada	50.604556,-127.26175	Male	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338564	2014-01-10	ERX373897	300	NG-6005_STD.BS53	2014-02-24	2436	1631	2014-03-02	ERR407536	ERS391904	BS53	September 2010	Canada	50.602889,-127.252306	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338564	2014-01-10	ERX373898	300	NG-6005_STD.BS53	2014-02-24	2175	1368	2014-03-02	ERR407537	ERS391904	BS53	September 2010	Canada	50.602889,-127.252306	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338548	2014-01-10	ERX373899	300	NG-6005_STD.BS54	2014-02-25	5589	3742	2014-03-03	ERR407538	ERS391898	BS54	September 2010	Canada	50.604556,-127.26175	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338589	2014-01-10	ERX373900	300	NG-6005_STD.BS55	2014-02-25	4967	3119	2014-03-03	ERR407539	ERS391911	BS55	September 2010	Norway	60.255369,5.926577	Male	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338553	2014-01-10	ERX373901	300	NG-6005_STD.BS56	2014-02-25	4164	2609	2014-03-03	ERR407540	ERS391905	BS56	September 2010	Norway	60.244881,5.915387	Male	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338576	2014-01-10	ERX373902	300	NG-6005_STD.BS57	2014-02-25	4159	2623	2014-03-03	ERR407541	ERS391912	BS57	September 2010	Norway	60.255369,5.926577	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338572	2014-01-10	ERX373903	300	NG-6005_STD.BS58b	2014-02-25	3567	2370	2014-03-03	ERR407542	ERS391906	BS58b	September 2010	Norway	60.244881,5.915387	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338561	2014-01-10	ERX373904	300	NG-6005_STD.BS59	2014-02-25	3124	2070	2014-03-03	ERR407543	ERS391913	BS59	September 2010	Norway	60.255369,5.926577	Male	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338561	2014-01-10	ERX373905	300	NG-6005_STD.BS59	2014-02-25	4854	3021	2014-03-03	ERR407544	ERS391913	BS59	September 2010	Norway	60.255369,5.926577	Male	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338559	2014-01-10	ERX373906	300	NG-6005_STD.BS5	2014-02-24	2203	1636	2014-03-03	ERR407545	ERS391883	BS5	May 2010	Germany	54.204189,10.561639	Male	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338559	2014-01-10	ERX373907	300	NG-6005_STD.BS5	2014-02-25	3257	1996	2014-03-03	ERR407546	ERS391883	BS5	May 2010	Germany	54.204189,10.561639	Male	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338588	2014-01-10	ERX373908	300	NG-6005_STD.BS60	2014-02-25	2800	1760	2014-03-03	ERR407547	ERS391907	BS60	September 2010	Norway	60.244881,5.915387	Male	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338588	2014-01-10	ERX373909	300	NG-6005_STD.BS60	2014-02-24	2162	1347	2014-03-02	ERR407548	ERS391907	BS60	September 2010	Norway	60.244881,5.915387	Male	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338543	2014-01-10	ERX373910	300	NG-6005_STD.BS61	2014-02-25	2442	1544	2014-03-03	ERR407549	ERS391914	BS61	September 2010	Norway	60.255369,5.926577	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338543	2014-01-10	ERX373911	300	NG-6005_STD.BS61	2014-02-25	3156	1981	2014-03-03	ERR407550	ERS391914	BS61	September 2010	Norway	60.255369,5.926577	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338551	2014-01-10	ERX373912	300	NG-6005_STD.BS62	2014-02-25	3054	2008	2014-03-03	ERR407551	ERS391908	BS62	September 2010	Norway	60.244881,5.915387	Male	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338551	2014-01-10	ERX373913	300	NG-6005_STD.BS62	2014-02-25	2737	1716	2014-03-03	ERR407552	ERS391908	BS62	September 2010	Norway	60.244881,5.915387	Male	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338555	2014-01-10	ERX373914	300	NG-6005_STD.BS63b	2014-02-25	3389	2260	2014-03-03	ERR407553	ERS391915	BS63b	September 2010	Norway	60.255369,5.926577	Male	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338555	2014-01-10	ERX373915	300	NG-6005_STD.BS63b	2014-02-25	3518	2233	2014-03-03	ERR407554	ERS391915	BS63b	September 2010	Norway	60.255369,5.926577	Male	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
